timestep	evaders	pursuers	evader_capture_status
436	[[5, 9], [4, 11], [29, 25], [17, 31], [15, 23], [14, 26], [21, 31], [7, 23], [20, 3], [24, 26], [37, 16], [8, 27], [11, 24], [18, 18], [25, 34], [5, 25], [16, 14], [18, 27], [7, 13], [20, 29], [12, 11], [7, 8], [4, 5], [14, 18], [19, 24], [1, 21], [29, 32], [33, 3], [34, 16], [36, 38]]	[[34, 3], [24, 34], [34, 17], [1, 20], [21, 3], [16, 31], [37, 17], [13, 18]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
437	[[4, 9], [4, 10], [28, 25], [18, 31], [16, 23], [13, 26], [22, 31], [7, 22], [19, 3], [23, 26], [37, 15], [8, 28], [10, 24], [19, 18], [26, 34], [6, 25], [16, 13], [17, 27], [7, 14], [21, 29], [11, 11], [7, 7], [5, 5], [15, 18], [20, 24], [1, 22], [29, 31], [32, 3], [34, 15], [36, 38]]	[[33, 3], [25, 34], [34, 16], [1, 21], [20, 3], [17, 31], [37, 16], [14, 18]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
438	[[5, 9], [4, 11], [27, 25], [19, 31], [16, 24], [12, 26], [23, 31], [7, 21], [18, 3], [24, 26], [37, 14], [9, 28], [10, 23], [20, 18], [27, 34], [6, 26], [15, 13], [16, 27], [6, 14], [20, 29], [12, 11], [8, 7], [5, 4], [16, 18], [19, 24], [1, 23], [29, 30], [31, 3], [34, 14], [36, 38]]	[[32, 3], [26, 34], [34, 15], [1, 22], [19, 3], [18, 31], [37, 15], [15, 18]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
439	[[5, 8], [5, 11], [27, 24], [20, 31], [15, 24], [12, 25], [24, 31], [7, 22], [17, 3], [23, 26], [37, 13], [9, 29], [10, 24], [21, 18], [28, 34], [6, 25], [16, 13], [15, 27], [7, 14], [21, 29], [11, 11], [8, 8], [5, 5], [17, 18], [20, 24], [1, 24], [29, 29], [30, 3], [34, 13], [36, 38]]	[[31, 3], [27, 34], [34, 14], [1, 23], [18, 3], [19, 31], [37, 14], [16, 18]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
440	[[4, 8], [4, 11], [27, 25], [21, 31], [15, 23], [11, 25], [25, 31], [6, 22], [16, 3], [24, 26], [37, 12], [10, 29], [10, 23], [22, 18], [29, 34], [6, 26], [16, 12], [16, 27], [8, 14], [22, 29], [12, 11], [9, 8], [5, 4], [18, 18], [19, 24], [1, 25], [28, 29], [29, 3], [34, 12], [36, 38]]	[[30, 3], [28, 34], [34, 13], [1, 24], [17, 3], [20, 31], [37, 13], [17, 18]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
441	[[4, 7], [5, 11], [26, 25], [22, 31], [14, 23], [12, 25], [26, 31], [6, 21], [15, 3], [23, 26], [37, 11], [9, 29], [11, 23], [23, 18], [30, 34], [7, 26], [15, 12], [15, 27], [7, 14], [23, 29], [11, 11], [8, 8], [5, 5], [19, 18], [19, 25], [1, 26], [28, 28], [28, 3], [34, 11], [36, 38]]	[[29, 3], [29, 34], [34, 12], [1, 25], [16, 3], [21, 31], [37, 12], [18, 18]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
442	[[5, 7], [5, 12], [26, 24], [23, 31], [15, 23], [11, 25], [27, 31], [7, 21], [14, 3], [23, 25], [37, 10], [10, 29], [10, 23], [24, 18], [31, 34], [8, 26], [16, 12], [16, 27], [8, 14], [24, 29], [10, 11], [7, 8], [5, 4], [20, 18], [18, 25], [1, 27], [27, 28], [27, 3], [34, 10], [36, 38]]	[[28, 3], [30, 34], [34, 11], [1, 26], [15, 3], [22, 31], [37, 11], [19, 18]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
443	[[4, 7], [4, 12], [26, 23], [24, 31], [14, 23], [12, 25], [28, 31], [6, 21], [13, 3], [22, 25], [37, 9], [11, 29], [10, 22], [25, 18], [32, 34], [8, 27], [15, 12], [16, 28], [8, 15], [24, 28], [9, 11], [8, 8], [4, 4], [21, 18], [19, 25], [1, 28], [27, 27], [26, 3], [34, 9], [36, 38]]	[[27, 3], [31, 34], [34, 10], [1, 27], [14, 3], [23, 31], [37, 10], [20, 18]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
444	[[5, 7], [5, 12], [26, 24], [25, 31], [15, 23], [12, 26], [29, 31], [5, 21], [12, 3], [23, 25], [37, 8], [12, 29], [9, 22], [26, 18], [33, 34], [7, 27], [14, 12], [15, 28], [7, 15], [25, 28], [10, 11], [7, 8], [4, 5], [22, 18], [18, 25], [1, 29], [26, 27], [25, 3], [34, 8], [36, 38]]	[[26, 3], [32, 34], [34, 9], [1, 28], [13, 3], [24, 31], [37, 9], [21, 18]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
445	[[5, 8], [5, 13], [26, 23], [26, 31], [14, 23], [11, 26], [29, 30], [4, 21], [11, 3], [22, 25], [37, 7], [11, 29], [10, 22], [27, 18], [34, 34], [8, 27], [14, 11], [15, 27], [8, 15], [24, 28], [9, 11], [8, 8], [4, 4], [23, 18], [19, 25], [1, 30], [27, 27], [24, 3], [34, 7], [36, 38]]	[[25, 3], [33, 34], [34, 8], [1, 29], [12, 3], [25, 31], [37, 8], [22, 18]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
446	[[6, 8], [5, 12], [26, 24], [27, 31], [15, 23], [11, 25], [30, 30], [5, 21], [10, 3], [23, 25], [37, 6], [12, 29], [10, 23], [28, 18], [35, 34], [7, 27], [14, 12], [16, 27], [9, 15], [24, 27], [9, 12], [9, 8], [4, 5], [24, 18], [18, 25], [1, 31], [27, 26], [23, 3], [34, 6], [36, 38]]	[[24, 3], [34, 34], [34, 7], [1, 30], [11, 3], [26, 31], [37, 7], [23, 18]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
447	[[7, 8], [6, 12], [26, 23], [28, 31], [14, 23], [12, 25], [31, 30], [6, 21], [9, 3], [22, 25], [37, 5], [11, 29], [9, 23], [29, 18], [36, 34], [8, 27], [13, 12], [16, 28], [8, 15], [24, 28], [9, 11], [9, 9], [4, 4], [25, 18], [18, 24], [1, 32], [28, 26], [22, 3], [34, 5], [36, 38]]	[[23, 3], [35, 34], [34, 6], [1, 31], [10, 3], [27, 31], [37, 6], [24, 18]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
448	[[6, 8], [6, 13], [26, 24], [28, 30], [13, 23], [12, 26], [32, 30], [5, 21], [8, 3], [23, 25], [37, 4], [12, 29], [10, 23], [30, 18], [36, 33], [7, 27], [12, 12], [15, 28], [9, 15], [25, 28], [10, 11], [10, 9], [4, 5], [26, 18], [17, 24], [1, 33], [29, 26], [21, 3], [34, 4], [36, 38]]	[[22, 3], [36, 34], [34, 5], [1, 32], [9, 3], [28, 31], [37, 5], [25, 18]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
449	[[7, 8], [5, 13], [27, 24], [29, 30], [13, 22], [11, 26], [33, 30], [6, 21], [7, 3], [23, 26], [37, 3], [11, 29], [9, 23], [31, 18], [36, 32], [8, 27], [13, 12], [16, 28], [9, 14], [24, 28], [9, 11], [9, 9], [4, 4], [27, 18], [16, 24], [1, 34], [30, 26], [20, 3], [33, 4], [36, 38]]	[[21, 3], [36, 33], [34, 4], [1, 33], [8, 3], [28, 30], [37, 4], [26, 18]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
450	[[7, 9], [4, 13], [26, 24], [30, 30], [12, 22], [12, 26], [34, 30], [5, 21], [6, 3], [23, 25], [37, 2], [12, 29], [9, 24], [32, 18], [36, 31], [8, 26], [13, 11], [15, 28], [10, 14], [25, 28], [9, 12], [9, 8], [4, 5], [28, 18], [16, 25], [1, 35], [31, 26], [19, 3], [32, 4], [36, 38]]	[[20, 3], [36, 32], [33, 4], [1, 34], [7, 3], [29, 30], [37, 3], [27, 18]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
451	[[6, 9], [5, 13], [27, 24], [31, 30], [12, 21], [11, 26], [34, 29], [5, 22], [5, 3], [23, 26], [36, 2], [11, 29], [8, 24], [33, 18], [36, 30], [7, 26], [12, 11], [15, 29], [10, 15], [26, 28], [8, 12], [9, 9], [3, 5], [29, 18], [15, 25], [1, 36], [32, 26], [18, 3], [31, 4], [36, 38]]	[[19, 3], [36, 31], [32, 4], [1, 35], [6, 3], [30, 30], [37, 2], [28, 18]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
452	[[6, 8], [5, 12], [28, 24], [31, 29], [13, 21], [12, 26], [34, 28], [4, 22], [4, 3], [22, 26], [35, 2], [10, 29], [9, 24], [34, 18], [36, 29], [7, 27], [13, 11], [14, 29], [9, 15], [26, 27], [7, 12], [10, 9], [3, 6], [30, 18], [14, 25], [1, 37], [32, 25], [17, 3], [30, 4], [36, 38]]	[[18, 3], [36, 30], [31, 4], [1, 36], [5, 3], [31, 30], [36, 2], [29, 18]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
453	[[5, 8], [4, 12], [27, 24], [31, 28], [12, 21], [11, 26], [34, 27], [5, 22], [3, 3], [21, 26], [34, 2], [10, 30], [8, 24], [35, 18], [36, 28], [6, 27], [13, 12], [15, 29], [8, 15], [25, 27], [7, 13], [9, 9], [3, 7], [31, 18], [15, 25], [1, 38], [32, 24], [16, 3], [29, 4], [36, 38]]	[[17, 3], [36, 29], [30, 4], [1, 37], [4, 3], [31, 29], [35, 2], [30, 18]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
454	[[4, 8], [5, 12], [26, 24], [31, 27], [13, 21], [12, 26], [34, 26], [4, 22], [2, 3], [20, 26], [33, 2], [10, 29], [9, 24], [35, 17], [36, 27], [7, 27], [12, 12], [14, 29], [9, 15], [25, 28], [6, 13], [10, 9], [3, 8], [32, 18], [14, 25], [1, 39], [31, 24], [15, 3], [28, 4], [36, 38]]	[[16, 3], [36, 28], [29, 4], [1, 38], [3, 3], [31, 28], [34, 2], [31, 18]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
455	[[5, 8], [5, 11], [26, 23], [31, 26], [12, 21], [11, 26], [34, 25], [5, 22], [1, 3], [19, 26], [32, 2], [10, 30], [8, 24], [35, 16], [36, 26], [6, 27], [13, 12], [15, 29], [8, 15], [24, 28], [7, 13], [10, 10], [3, 9], [33, 18], [15, 25], [2, 39], [31, 23], [14, 3], [27, 4], [36, 38]]	[[15, 3], [36, 27], [28, 4], [1, 39], [2, 3], [31, 27], [33, 2], [32, 18]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
456	[[6, 8], [6, 11], [25, 23], [31, 25], [13, 21], [11, 27], [34, 24], [4, 22], [0, 3], [20, 26], [31, 2], [10, 29], [9, 24], [35, 15], [36, 25], [7, 27], [14, 12], [14, 29], [9, 15], [23, 28], [7, 12], [9, 10], [3, 10], [34, 18], [14, 25], [2, 38], [30, 23], [13, 3], [26, 4], [36, 38]]	[[14, 3], [36, 26], [27, 4], [2, 39], [1, 3], [31, 26], [32, 2], [33, 18]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
457	[[6, 7], [5, 11], [24, 23], [31, 24], [12, 21], [12, 27], [34, 23], [5, 22], [0, 4], [19, 26], [30, 2], [9, 29], [8, 24], [35, 14], [36, 24], [6, 27], [13, 12], [15, 29], [10, 15], [24, 28], [7, 13], [10, 10], [4, 10], [35, 18], [14, 26], [2, 37], [29, 23], [12, 3], [25, 4], [36, 38]]	[[13, 3], [36, 25], [26, 4], [2, 38], [0, 3], [31, 25], [31, 2], [34, 18]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
458	[[7, 7], [6, 11], [23, 23], [31, 23], [11, 21], [11, 27], [34, 22], [4, 22], [0, 5], [20, 26], [29, 2], [10, 29], [9, 24], [35, 13], [37, 24], [5, 27], [13, 13], [15, 30], [10, 14], [23, 28], [7, 14], [9, 10], [4, 9], [36, 18], [15, 26], [3, 37], [28, 23], [11, 3], [24, 4], [36, 38]]	[[12, 3], [36, 24], [25, 4], [2, 37], [0, 4], [31, 24], [30, 2], [35, 18]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
459	[[7, 8], [7, 11], [22, 23], [31, 22], [12, 21], [12, 27], [33, 22], [5, 22], [0, 6], [19, 26], [28, 2], [9, 29], [9, 25], [35, 12], [37, 25], [6, 27], [13, 12], [15, 31], [10, 13], [23, 27], [7, 15], [10, 10], [5, 9], [37, 18], [14, 26], [4, 37], [27, 23], [10, 3], [23, 4], [36, 38]]	[[11, 3], [37, 24], [24, 4], [3, 37], [0, 5], [31, 23], [29, 2], [36, 18]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
460	[[8, 8], [7, 12], [21, 23], [31, 21], [11, 21], [12, 28], [34, 22], [6, 22], [0, 7], [18, 26], [27, 2], [10, 29], [9, 24], [34, 12], [36, 25], [7, 27], [14, 12], [16, 31], [11, 13], [24, 27], [8, 15], [9, 10], [4, 9], [37, 19], [15, 26], [5, 37], [27, 24], [9, 3], [22, 4], [36, 38]]	[[10, 3], [37, 25], [23, 4], [4, 37], [0, 6], [31, 22], [28, 2], [37, 18]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
461	[[7, 8], [6, 12], [22, 23], [32, 21], [12, 21], [13, 28], [34, 21], [5, 22], [0, 8], [18, 27], [26, 2], [11, 29], [9, 25], [34, 13], [35, 25], [6, 27], [13, 12], [15, 31], [12, 13], [23, 27], [8, 16], [10, 10], [5, 9], [37, 20], [14, 26], [6, 37], [27, 25], [8, 3], [21, 4], [36, 38]]	[[9, 3], [36, 25], [22, 4], [5, 37], [0, 7], [31, 21], [27, 2], [37, 19]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
462	[[7, 9], [6, 13], [21, 23], [32, 20], [11, 21], [12, 28], [34, 22], [6, 22], [0, 9], [17, 27], [25, 2], [10, 29], [9, 24], [33, 13], [34, 25], [7, 27], [14, 12], [16, 31], [11, 13], [24, 27], [9, 16], [11, 10], [4, 9], [36, 20], [14, 25], [7, 37], [27, 26], [7, 3], [20, 4], [36, 38]]	[[8, 3], [35, 25], [21, 4], [6, 37], [0, 8], [32, 21], [26, 2], [37, 20]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
463	[[8, 9], [6, 12], [20, 23], [31, 20], [10, 21], [13, 28], [34, 23], [5, 22], [0, 10], [18, 27], [24, 2], [10, 30], [9, 25], [33, 12], [33, 25], [6, 27], [15, 12], [15, 31], [10, 13], [24, 28], [9, 17], [10, 10], [5, 9], [36, 19], [13, 25], [8, 37], [28, 26], [6, 3], [19, 4], [36, 38]]	[[7, 3], [34, 25], [20, 4], [7, 37], [0, 9], [32, 20], [25, 2], [36, 20]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
464	[[8, 8], [6, 13], [21, 23], [30, 20], [11, 21], [13, 27], [35, 23], [6, 22], [0, 11], [17, 27], [23, 2], [9, 30], [9, 24], [32, 12], [32, 25], [7, 27], [14, 12], [16, 31], [11, 13], [23, 28], [8, 17], [11, 10], [5, 8], [36, 18], [14, 25], [9, 37], [29, 26], [5, 3], [18, 4], [36, 38]]	[[6, 3], [33, 25], [19, 4], [8, 37], [0, 10], [31, 20], [24, 2], [36, 19]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
465	[[8, 9], [6, 12], [20, 23], [29, 20], [10, 21], [12, 27], [34, 23], [5, 22], [1, 11], [18, 27], [22, 2], [10, 30], [10, 24], [31, 12], [31, 25], [7, 28], [15, 12], [15, 31], [10, 13], [22, 28], [9, 17], [10, 10], [5, 9], [36, 17], [14, 24], [10, 37], [28, 26], [4, 3], [17, 4], [36, 38]]	[[5, 3], [32, 25], [18, 4], [9, 37], [0, 11], [30, 20], [23, 2], [36, 18]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
466	[[8, 8], [6, 13], [19, 23], [28, 20], [11, 21], [11, 27], [35, 23], [6, 22], [2, 11], [17, 27], [21, 2], [9, 30], [9, 24], [32, 12], [30, 25], [8, 28], [14, 12], [16, 31], [11, 13], [21, 28], [8, 17], [11, 10], [5, 8], [36, 16], [14, 23], [11, 37], [27, 26], [3, 3], [16, 4], [36, 38]]	[[4, 3], [31, 25], [17, 4], [10, 37], [1, 11], [29, 20], [22, 2], [36, 17]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
467	[[9, 8], [7, 13], [18, 23], [27, 20], [10, 21], [12, 27], [34, 23], [7, 22], [3, 11], [16, 27], [20, 2], [9, 31], [9, 25], [31, 12], [29, 25], [8, 27], [15, 12], [16, 30], [10, 13], [20, 28], [9, 17], [10, 10], [5, 7], [36, 15], [15, 23], [12, 37], [26, 26], [2, 3], [15, 4], [36, 38]]	[[3, 3], [30, 25], [16, 4], [11, 37], [2, 11], [28, 20], [21, 2], [36, 16]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
468	[[10, 8], [7, 14], [19, 23], [26, 20], [11, 21], [13, 27], [35, 23], [7, 23], [4, 11], [15, 27], [19, 2], [10, 31], [9, 24], [30, 12], [28, 25], [7, 27], [14, 12], [15, 30], [11, 13], [19, 28], [8, 17], [9, 10], [5, 6], [36, 14], [14, 23], [13, 37], [25, 26], [1, 3], [14, 4], [36, 38]]	[[2, 3], [29, 25], [15, 4], [12, 37], [3, 11], [27, 20], [20, 2], [36, 15]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
469	[[11, 8], [7, 15], [18, 23], [25, 20], [10, 21], [12, 27], [34, 23], [6, 23], [5, 11], [15, 26], [18, 2], [11, 31], [10, 24], [30, 13], [27, 25], [7, 28], [13, 12], [16, 30], [10, 13], [19, 27], [9, 17], [8, 10], [6, 6], [36, 13], [15, 23], [14, 37], [24, 26], [0, 3], [13, 4], [36, 38]]	[[1, 3], [28, 25], [14, 4], [13, 37], [4, 11], [26, 20], [19, 2], [36, 14]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
470	[[10, 8], [7, 16], [19, 23], [24, 20], [10, 22], [13, 27], [33, 23], [5, 23], [6, 11], [14, 26], [17, 2], [11, 30], [10, 25], [29, 13], [26, 25], [8, 28], [14, 12], [15, 30], [10, 12], [20, 27], [10, 17], [9, 10], [7, 6], [36, 12], [14, 23], [15, 37], [23, 26], [0, 4], [12, 4], [36, 38]]	[[0, 3], [27, 25], [13, 4], [14, 37], [5, 11], [25, 20], [18, 2], [36, 13]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
471	[[11, 8], [7, 17], [20, 23], [23, 20], [9, 22], [13, 28], [32, 23], [6, 23], [7, 11], [15, 26], [16, 2], [11, 31], [9, 25], [28, 13], [25, 25], [7, 28], [15, 12], [16, 30], [10, 13], [19, 27], [10, 18], [10, 10], [6, 6], [36, 11], [14, 22], [16, 37], [22, 26], [0, 5], [11, 4], [36, 38]]	[[0, 4], [26, 25], [12, 4], [15, 37], [6, 11], [24, 20], [17, 2], [36, 12]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
472	[[11, 9], [6, 17], [20, 24], [22, 20], [9, 21], [12, 28], [31, 23], [6, 22], [8, 11], [15, 25], [15, 2], [10, 31], [10, 25], [27, 13], [24, 25], [8, 28], [14, 12], [15, 30], [11, 13], [18, 27], [10, 19], [11, 10], [7, 6], [36, 10], [15, 22], [17, 37], [21, 26], [0, 6], [10, 4], [36, 38]]	[[0, 5], [25, 25], [11, 4], [16, 37], [7, 11], [23, 20], [16, 2], [36, 11]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
473	[[10, 9], [7, 17], [19, 24], [21, 20], [8, 21], [11, 28], [30, 23], [6, 23], [9, 11], [16, 25], [14, 2], [9, 31], [10, 24], [26, 13], [23, 25], [7, 28], [15, 12], [15, 29], [11, 14], [18, 28], [11, 19], [12, 10], [8, 6], [36, 9], [14, 22], [18, 37], [21, 27], [0, 7], [9, 4], [36, 38]]	[[0, 6], [24, 25], [10, 4], [17, 37], [8, 11], [22, 20], [15, 2], [36, 10]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
474	[[11, 9], [6, 17], [19, 25], [20, 20], [9, 21], [12, 28], [29, 23], [6, 24], [10, 11], [16, 26], [13, 2], [9, 32], [11, 24], [25, 13], [22, 25], [8, 28], [15, 13], [15, 28], [12, 14], [19, 28], [11, 18], [13, 10], [8, 7], [36, 8], [15, 22], [19, 37], [21, 28], [0, 8], [8, 4], [36, 38]]	[[0, 7], [23, 25], [9, 4], [18, 37], [9, 11], [21, 20], [14, 2], [36, 9]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
475	[[12, 9], [5, 17], [18, 25], [19, 20], [8, 21], [11, 28], [28, 23], [6, 23], [11, 11], [15, 26], [12, 2], [10, 32], [12, 24], [24, 13], [21, 25], [7, 28], [16, 13], [14, 28], [12, 15], [18, 28], [12, 18], [14, 10], [7, 7], [36, 7], [16, 22], [20, 37], [21, 29], [0, 9], [7, 4], [36, 38]]	[[0, 8], [22, 25], [8, 4], [19, 37], [10, 11], [20, 20], [13, 2], [36, 8]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
476	[[13, 9], [4, 17], [17, 25], [18, 20], [9, 21], [11, 27], [27, 23], [6, 24], [12, 11], [15, 25], [11, 2], [9, 32], [11, 24], [23, 13], [20, 25], [8, 28], [17, 13], [14, 29], [12, 14], [17, 28], [13, 18], [15, 10], [6, 7], [36, 6], [17, 22], [21, 37], [21, 30], [0, 10], [6, 4], [36, 38]]	[[0, 9], [21, 25], [7, 4], [20, 37], [11, 11], [19, 20], [12, 2], [36, 7]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
477	[[13, 8], [5, 17], [17, 26], [17, 20], [9, 20], [10, 27], [28, 23], [5, 24], [13, 11], [14, 25], [10, 2], [10, 32], [10, 24], [22, 13], [19, 25], [7, 28], [18, 13], [14, 30], [13, 14], [17, 29], [14, 18], [16, 10], [5, 7], [36, 5], [16, 22], [22, 37], [21, 31], [0, 11], [5, 4], [36, 38]]	[[0, 10], [20, 25], [6, 4], [21, 37], [12, 11], [18, 20], [11, 2], [36, 6]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
